formation,holding,quantile,residualize,tier,n_periods,avg_names,gross_sharpe,net_sharpe,gross_mean_bps,net_mean_bps,gross_ann_return,net_ann_return,avg_turnover,avg_cost_bps,mean_ic,net_max_drawdown,hit_rate
6,6,0.2,demean,T1_liquid,1973,43.334009123162694,1.1169404003520835,-12.146640107275491,8.509268370560255,-95.23371309049567,0.3105882955254493,-3.4760305278030916,1.5403856566356513,103.7429814610559,-0.028219006226350422,-0.999999995003822,0.21388748099341104
6,6,0.2,demean,T2_mid,1973,43.19006588950836,2.304804950162377,-10.763883382637081,17.276951170467566,-82.6152143381345,0.6306087177220661,-3.01545532334191,1.5930330193059121,99.89216550860209,-0.05387977276082284,-0.9999999361670618,0.2290927521540801
6,6,0.2,demean,T3_illiquid,1973,43.099847947288396,3.1155632142505767,-9.507667449765961,22.034416628033494,-68.0572123249543,0.8042562069232225,-2.4840882498608323,1.6412559101008883,90.09162895298779,-0.07630869747813296,-0.9999987615664333,0.2321338063862139
