start_ms,end_ms,n_windows,duration_sec,dom_side,peak_burst,mean_imbalance,max_abs_move_z,event_ret,quote_volume,dir_agree_frac,start_utc
1779198420000,1779198480000,1,60,1,13.723743720497183,0.8751352037976263,3.9248645502264647,0.0019737674639976888,4726271.4140127,1.0,2026-05-19 13:47:00
1779240480000,1779240540000,1,60,-1,5.628807448455949,-0.9580042317252119,4.132589268664751,-0.00169503032173135,1308392.4204902998,1.0,2026-05-20 01:28:00
1779281760000,1779281820000,1,60,1,27.96726958630252,0.8523570149372134,3.6516417931020624,0.001435154851249676,6692611.2783210995,1.0,2026-05-20 12:56:00
1779308160000,1779308220000,1,60,-1,11.312017329867276,-0.8574102411515967,3.2753496791948162,-0.0014104446753943067,2656844.2996720998,1.0,2026-05-20 20:16:00
1779373620000,1779373680000,1,60,1,6.5781242537706115,0.8445238477545407,3.119189656891675,0.0013813576504961844,1713989.6675349001,1.0,2026-05-21 14:27:00
1779386460000,1779386520000,1,60,-1,6.8246154590536925,-0.8625089893546062,3.0137125473449964,-0.001334063182628964,1800869.0856088002,1.0,2026-05-21 18:01:00
1779462300000,1779462360000,1,60,1,14.016801402300787,0.9092690076696768,3.546285524350544,0.001383460681995352,2964069.5752395,1.0,2026-05-22 15:05:00
1779523800000,1779523860000,1,60,1,7.172815584645682,0.8355408463387765,3.0044112149757853,0.0015716537637240346,1840522.3876667,1.0,2026-05-23 08:10:00
1779632160000,1779632220000,1,60,-1,28.856118146319133,-0.8028751132998497,8.70705636264806,-0.0035822314525277843,6170234.8824334,1.0,2026-05-24 14:16:00
1779689400000,1779689460000,1,60,-1,7.16572071174773,-0.9357718304653174,4.546677813977356,-0.0019722271742741437,1300137.2360691,1.0,2026-05-25 06:10:00
1779755880000,1779755940000,1,60,-1,15.160553779095242,-0.8809483585614293,4.181538871418373,-0.0013533506720032618,2754986.4200876,1.0,2026-05-26 00:38:00
1779766020000,1779766080000,1,60,-1,31.099926731557826,-0.979492277355922,3.0233272254216073,-0.0009648663752820363,5875704.2916999,1.0,2026-05-26 03:27:00
1779790500000,1779790560000,1,60,1,5.608183750284773,0.9703157951328949,3.537187205928317,0.0010951157784140353,1154370.1386852,1.0,2026-05-26 10:15:00
1779811920000,1779811980000,1,60,-1,138.14942120204998,-0.896890967346356,4.3599579823992025,-0.001921193873543614,36081489.5820082,1.0,2026-05-26 16:12:00
1779897780000,1779897840000,1,60,-1,6.236695058128186,-0.8545139403771999,3.4401991533824035,-0.0014794860305337165,2176642.5740475,1.0,2026-05-27 16:03:00
1779898560000,1779898620000,1,60,-1,5.163909579212179,-0.8161243074797561,3.7263082065425546,-0.0015705177197187226,1798263.2246205998,1.0,2026-05-27 16:16:00
1780068000000,1780068060000,1,60,-1,6.248113857504093,-0.8579802025467699,3.0002884559343097,-0.001326634208557942,2309813.3540039,1.0,2026-05-29 15:20:00
1780073880000,1780073940000,1,60,1,14.400356191046338,0.8227127296122401,3.322256964364031,0.0015510424762612551,5450759.429142401,1.0,2026-05-29 16:58:00
1780190880000,1780190940000,1,60,-1,5.198552257680524,-0.9635254914667396,4.885619542114293,-0.0011081519056412859,744579.9658859,1.0,2026-05-31 01:28:00
1780191060000,1780191120000,1,60,1,5.522036944200865,0.8815663498135264,5.013590649798582,0.0011462414642526841,825363.4766664001,1.0,2026-05-31 01:31:00
1780194480000,1780194540000,1,60,-1,5.739176363342474,-0.8431098243329028,3.355564142468617,-0.0007887302037764554,863220.6512444,1.0,2026-05-31 02:28:00
1780194840000,1780194900000,1,60,-1,7.439919108868471,-0.9234063555224157,4.891358653307525,-0.0011556452302970976,1082785.636898,1.0,2026-05-31 02:34:00
1780213140000,1780213200000,1,60,-1,21.79295427953821,-0.8827028789076018,3.432705048612647,-0.0007832348764150732,2887869.2554932,1.0,2026-05-31 07:39:00
1780252260000,1780252320000,1,60,1,9.220740496668709,0.9569031926057011,3.840595030942911,0.0009387604451187581,1173899.9217814999,1.0,2026-05-31 18:31:00
1780255440000,1780255500000,1,60,-1,10.896765018030562,-0.8999653628133155,3.4376793246780544,-0.0008411035964245306,1408546.6575127002,1.0,2026-05-31 19:24:00
1780257600000,1780257660000,1,60,1,11.39533689606406,0.9495660346035935,3.8025786866840656,0.0009344318140729335,1463797.2913163,1.0,2026-05-31 20:00:00
1780257960000,1780258020000,1,60,1,54.80455109537859,0.8011914139885471,3.245988176198296,0.0008000000000001339,7646004.0280786995,1.0,2026-05-31 20:06:00
1780265640000,1780265700000,1,60,1,10.764204179346125,0.9859336051849679,3.140560521683584,0.0008284268204468148,1430192.3208,1.0,2026-05-31 22:14:00
1780278720000,1780278780000,1,60,-1,6.4912672965057325,-0.8996592468873578,3.2020375637868703,-0.0009587672937532155,980460.8002828,1.0,2026-06-01 01:52:00
1780302780000,1780302840000,1,60,1,6.675340966582759,0.8890803725798512,4.106227939048531,0.0014713765941345436,1308996.3040502,1.0,2026-06-01 08:33:00
1780445760000,1780445820000,1,60,1,7.515241706491379,0.8133619194369623,4.0648379437416935,0.0031592871195671446,5403985.6539306,1.0,2026-06-03 00:16:00
1780635480000,1780635540000,1,60,1,6.610886305823437,0.8882852827439245,4.870685288762659,0.0051513719468572194,4416686.330439299,1.0,2026-06-05 04:58:00
1780923420000,1780923480000,1,60,1,58.05215078282658,0.8904118077532389,4.203603967367245,0.00403800974964974,23623851.045347597,1.0,2026-06-08 12:57:00
1781101860000,1781101920000,1,60,-1,9.042359230526044,-0.8233515499023261,3.289816451660735,-0.0026115477123690445,2879517.8572512,1.0,2026-06-10 14:31:00
1781111400000,1781111460000,1,60,-1,5.780893466395365,-0.8801347842731108,3.151158586262255,-0.0024968638425166834,1669515.6667081998,1.0,2026-06-10 17:10:00
1781222820000,1781222880000,1,60,1,63.81481719790111,0.9744991806204109,3.595654762650186,0.002431325812905838,17905780.2197552,1.0,2026-06-12 00:07:00
1781259900000,1781259960000,1,60,-1,14.36029209738372,-0.876227363501553,3.691263943713283,-0.00237774294670845,4607468.797483001,1.0,2026-06-12 10:25:00
1781379300000,1781379360000,1,60,1,20.11210743785217,0.876931430334395,3.2503578706244296,0.0010754916934201386,2725300.9436132004,1.0,2026-06-13 19:35:00
1781379540000,1781379600000,1,60,-1,12.378183314357871,-0.920389564682251,3.1016016634968344,-0.0010058715005771823,1639354.4574062,1.0,2026-06-13 19:39:00
1781429580000,1781429640000,1,60,1,5.843114948308454,0.9635489963192203,4.201297036750143,0.001316696679567686,769906.506536,1.0,2026-06-14 09:33:00
1781447340000,1781447400000,1,60,-1,16.367826838459738,-0.8932145735912794,4.253221952857837,-0.0013496782781647898,2191710.8327779,1.0,2026-06-14 14:29:00
1781448000000,1781448120000,2,120,1,16.305467034806068,0.03436567213545594,3.706340037908929,9.387614607136996e-05,3267199.4420175003,1.0,2026-06-14 14:40:00
1781456760000,1781456820000,1,60,-1,47.26203996285534,-0.9411474125376222,3.773325372660006,-0.0011910315930386828,6109665.0340252,1.0,2026-06-14 17:06:00
1781605200000,1781605260000,1,60,1,10.180651034580366,0.842755935270827,3.6198183130842883,0.0018918347959768766,3432527.6640948,1.0,2026-06-16 10:20:00
1781662980000,1781663040000,1,60,1,26.60840832818699,0.8657602123492043,3.175150632083274,0.0017008075238429399,6823831.4661277,1.0,2026-06-17 02:23:00
1781682780000,1781682840000,1,60,-1,33.41355263285281,-0.8296105575285206,5.023887572595514,-0.002596217507744192,8217232.8674939,1.0,2026-06-17 07:53:00
1781706300000,1781706360000,1,60,-1,6.914612243749143,-0.9033561182814918,3.498813485493159,-0.0017160636460696876,1725129.6196588003,1.0,2026-06-17 14:25:00
1781873400000,1781873460000,1,60,1,5.697898733551108,0.8683724912880519,3.4212047880489735,0.0019814635932313696,1728579.2441071,1.0,2026-06-19 12:50:00
1781931960000,1781932020000,1,60,1,10.180947371593081,0.9721423004127365,3.670543301425831,0.0017096195600869724,2144869.0879888,1.0,2026-06-20 05:06:00
1781967780000,1781967840000,1,60,1,11.784393697500137,0.9523457443824168,3.4326087968348027,0.0014368407598803756,1971146.8581483997,1.0,2026-06-20 15:03:00
1782076800000,1782076860000,1,60,1,16.009722370109763,0.8845127759391194,4.650512818284459,0.0015808592275756705,2222930.3516367,1.0,2026-06-21 21:20:00
1782088260000,1782088320000,1,60,1,43.04944813525867,0.953703366199262,3.1313125509964723,0.001256206688920125,6227031.555218701,1.0,2026-06-22 00:31:00
1782096600000,1782096660000,1,60,-1,10.757770860593675,-0.8404535301198123,3.6315110333650282,-0.0017515448871222583,1792097.3390531,1.0,2026-06-22 02:50:00
1782100500000,1782100560000,1,60,-1,6.265277323231259,-0.9228211710199539,3.284160514288325,-0.0016842874120061024,1015928.5011991,1.0,2026-06-22 03:55:00
1782101940000,1782102000000,1,60,-1,5.440790013136552,-0.868081151746409,3.009911990417536,-0.0015622949282834142,928910.1986611999,1.0,2026-06-22 04:19:00
1782489600000,1782489660000,1,60,1,17.52010044956862,0.8598604998663669,3.9498034170290492,0.0038801610542820164,9870282.7659625,1.0,2026-06-26 16:00:00
1782598500000,1782598560000,1,60,-1,12.574327022055432,-0.8368739630311894,3.4971304434026043,-0.001330447453812278,1925093.9853374998,1.0,2026-06-27 22:15:00
1782642300000,1782642360000,1,60,-1,7.858868162715342,-0.8184807920056121,3.3944733486339933,-0.001331372628887273,1015913.3153296999,1.0,2026-06-28 10:25:00
1782659280000,1782659340000,1,60,-1,30.84255559870412,-0.9915147266075569,4.382824755388126,-0.0017645811396055366,3556190.5679166,1.0,2026-06-28 15:08:00
1782685080000,1782685140000,1,60,-1,18.125649705865122,-0.8672206033507496,7.774802716615607,-0.0033794656145540447,2327384.5351981,1.0,2026-06-28 22:18:00
1782686460000,1782686520000,1,60,-1,38.0327288075449,-0.9188140048524108,4.45189016813364,-0.002041099008148639,4871158.7892403,1.0,2026-06-28 22:41:00
1782962820000,1782962880000,1,60,1,18.25205741833297,0.8017587050484042,8.779317771561871,0.0057209884800117905,5795907.294341199,1.0,2026-07-02 03:27:00
1783106100000,1783106160000,1,60,1,12.729676487207653,0.9147857641424632,3.2117996481580455,0.0014633009618802983,2835936.4679115,1.0,2026-07-03 19:15:00
1783127340000,1783127400000,1,60,-1,5.838893332219707,-0.9181053711809364,3.0138582852984834,-0.0014439792918318206,1260610.8317493,1.0,2026-07-04 01:09:00
1783212900000,1783212960000,1,60,-1,5.284738138203157,-0.9296414656910122,3.1295026344596915,-0.001104641939270845,747267.3216003,1.0,2026-07-05 00:55:00
1783226760000,1783226820000,1,60,-1,12.358658068529245,-0.9818847852205411,3.9176047827634806,-0.001348957366052339,1695988.3798804001,1.0,2026-07-05 04:46:00
1783288440000,1783288500000,1,60,1,20.664493657623257,0.9205066058623217,4.564937941706656,0.0014777256366655944,2402696.3372075995,1.0,2026-07-05 21:54:00
1783296420000,1783296480000,1,60,-1,9.79770919971138,-0.831549823542386,3.405033447520454,-0.0012888169474478683,1354750.5762407,1.0,2026-07-06 00:07:00
1783303620000,1783303680000,1,60,-1,7.365655035864505,-0.9125795924353842,4.504160506314007,-0.0018009630621657058,1050754.2583979,1.0,2026-07-06 02:07:00
1783344600000,1783344660000,1,60,1,84.94396429772276,0.8230914195550213,5.440574080778418,0.0027336631085654872,18465849.7791418,1.0,2026-07-06 13:30:00
1783521900000,1783521960000,1,60,-1,32.467645240852065,-0.9152891816327474,4.465119811847795,-0.002772779849905427,10738365.910853399,1.0,2026-07-08 14:45:00
1783594320000,1783594380000,1,60,-1,6.081638692702069,-0.9427665588023578,3.424224362011561,-0.001925489571724337,1628571.4121211998,1.0,2026-07-09 10:52:00
1783784340000,1783784400000,1,60,-1,53.56755971177441,-0.8265993796171242,3.459640354655211,-0.0010274888717267672,9861619.853895701,1.0,2026-07-11 15:39:00
1783813200000,1783813260000,1,60,1,48.11206504840218,0.8784471017100361,3.6772373386754644,0.0010021610909349832,6246338.2253049,1.0,2026-07-11 23:40:00
1783825980000,1783826040000,1,60,1,6.590260770598858,0.9026434896531157,3.1361781492333938,0.0008970363927991443,957354.5814666998,1.0,2026-07-12 03:13:00
1783830900000,1783830960000,1,60,-1,9.945838593682897,-0.81342492097379,3.5346902754367084,-0.00101451297206534,1585229.8711783001,1.0,2026-07-12 04:35:00
1783862340000,1783862400000,1,60,1,44.699561728379486,0.8699846759582119,3.7746363470687148,0.0011551374244840318,8564066.7734176,1.0,2026-07-12 13:19:00
1783894620000,1783894680000,1,60,-1,5.335796545112311,-0.8545871462914243,4.357136684455946,-0.0012939905056169598,928596.8494657001,1.0,2026-07-12 22:17:00
1783902660000,1783902720000,1,60,-1,10.492958270860576,-0.8200679607902978,3.2531442431365085,-0.0010094009718737418,1841066.0283670998,1.0,2026-07-13 00:31:00
1783903500000,1783903560000,1,60,1,17.04750131237518,0.884654734306303,10.307888935814747,0.0033849120496660667,2899421.9583585,1.0,2026-07-13 00:45:00
1783904940000,1783905000000,1,60,-1,14.7063262645941,-0.8297499389733423,8.168144243235307,-0.0028245886175355395,2568465.2092473,1.0,2026-07-13 01:09:00
1783907160000,1783907220000,1,60,-1,6.796419139866164,-0.8698792423735502,4.246623460404629,-0.0015704013270518846,1184082.992799,1.0,2026-07-13 01:46:00
1783908240000,1783908300000,1,60,-1,5.713589866959538,-0.8933391487651008,4.6630778537182245,-0.0017578814627994266,1006043.5222467999,1.0,2026-07-13 02:04:00
1783920180000,1783920240000,1,60,-1,15.675573865219736,-0.9263782536502662,4.881098552163077,-0.002038657103893615,3130147.6126399,1.0,2026-07-13 05:23:00
1783952340000,1783952400000,1,60,1,41.72356134461502,0.8051233681846908,3.0792672594658077,0.0014922834565893606,10260950.4028205,1.0,2026-07-13 14:19:00
1784067840000,1784067900000,1,60,1,24.309558334641302,0.8352667325956542,3.099105327732123,0.0017791839636465134,7405536.678826399,1.0,2026-07-14 22:24:00
1784254140000,1784254200000,1,60,-1,8.855399902795984,-0.81021723054699,4.769595367964905,-0.0021395442023856015,2518174.6713604,1.0,2026-07-17 02:09:00
1784402640000,1784402700000,1,60,-1,6.10574494813082,-0.9254651811627119,4.118794421289612,-0.0008821943717671754,732804.2886082,1.0,2026-07-18 19:24:00
1784412600000,1784412660000,1,60,1,6.269118385314335,0.8671284202424435,3.4281920663208023,0.0007139990119797712,764331.5179808,1.0,2026-07-18 22:10:00
1784415360000,1784415420000,1,60,1,31.475963363406116,0.905744895425924,3.0897904793085176,0.0006568768960837357,3822315.7500553,1.0,2026-07-18 22:56:00
1784477160000,1784477220000,1,60,-1,17.655874363644077,-0.938538168264397,5.704456103359277,-0.0013757888699423848,2907349.6786216004,1.0,2026-07-19 16:06:00
1784480460000,1784480520000,1,60,-1,13.19593593237081,-0.9183382640684742,8.9559749037793,-0.002152753300978749,2187586.20671,1.0,2026-07-19 17:01:00
1784506380000,1784506440000,1,60,1,41.143075837942725,0.8223761829613381,5.181430850296108,0.001521129797326326,6794868.8180206,1.0,2026-07-20 00:13:00
1784506920000,1784506980000,1,60,-1,7.417741531031941,-0.8244482972524464,3.9247774989887856,-0.0011871410874725319,1232063.4028542,1.0,2026-07-20 00:22:00
1784508540000,1784508600000,1,60,-1,9.67183548214745,-0.876546676974826,3.6915874327834906,-0.0011428795622118182,1566929.6407368,1.0,2026-07-20 00:49:00
1784509740000,1784509800000,1,60,1,10.547926871418301,0.8123037130440737,8.74764279452083,0.0027945945253780025,1799349.4185045,1.0,2026-07-20 01:09:00
1784853480000,1784853540000,1,60,-1,5.771252559265606,-0.9295353859502452,3.0464221781616074,-0.0011573915280728153,1493474.7471219,1.0,2026-07-24 00:38:00
1784855040000,1784855100000,1,60,1,5.35235370242164,0.8040422287153489,4.622963682503876,0.0017544399642956954,1477977.4776857002,1.0,2026-07-24 01:04:00
1784878380000,1784878440000,1,60,-1,5.834482815869198,-0.9411173499293419,3.499077033819488,-0.0013122366793365536,1495160.2420094,1.0,2026-07-24 07:33:00
1784897760000,1784897820000,1,60,-1,14.110339753376634,-0.9574123253923073,4.842485705549287,-0.001822168499187038,3749148.9795255996,1.0,2026-07-24 12:56:00
1785004380000,1785004440000,1,60,1,39.87791309867476,0.914015985471843,3.6023545894715405,0.0006877756382384081,5420596.3013017,1.0,2026-07-25 18:33:00
1785019500000,1785019560000,1,60,-1,86.51463421463436,-0.8066132287885441,3.5438661788604806,-0.0006417959107632987,10251612.5953364,1.0,2026-07-25 22:45:00
1785072000000,1785072060000,1,60,1,5.049047904917013,0.9860875096777915,3.6158363399362106,0.0006050595761109001,451939.06087129994,1.0,2026-07-26 13:20:00
1785085620000,1785085680000,1,60,-1,9.905936366895313,-0.9722143612279316,5.426080363871912,-0.0010427317719227114,1006632.0227022,1.0,2026-07-26 17:07:00
1785104700000,1785104760000,1,60,-1,10.663200562072122,-0.896027611730339,3.1024651248529582,-0.0006747017511576914,1160604.543018,1.0,2026-07-26 22:25:00
1785105600000,1785105660000,1,60,1,32.47667662985014,0.9236036837521421,5.667520390297295,0.001286081519193516,3577655.9196395,1.0,2026-07-26 22:40:00
1785106500000,1785106560000,1,60,-1,8.593451410360771,-0.8500657350223111,3.174791262931228,-0.000733653175548965,1000890.1301309001,1.0,2026-07-26 22:55:00
1785113700000,1785113760000,1,60,-1,9.820569374791587,-0.8829748837053364,3.169069831740648,-0.0008066895185185885,1293446.5377028002,1.0,2026-07-27 00:55:00
1785126240000,1785126300000,1,60,-1,5.3181990277959175,-0.9158045836778412,3.573018632744504,-0.001034529325820488,804039.9315204,1.0,2026-07-27 04:24:00
1785172800000,1785172860000,1,60,1,8.309149305858318,0.8896477606586365,3.8236836190153607,0.0018181893771731517,2284069.4561159,1.0,2026-07-27 17:20:00
1785342120000,1785342180000,1,60,1,6.195795368138857,0.8146767030877896,3.422486498057087,0.0015213574458694534,1687391.2074084,1.0,2026-07-29 16:22:00
1785607260000,1785607320000,1,60,-1,9.650033322684916,-0.8373791338852586,3.778250814984166,-0.0007656244816084401,1085587.0415131,1.0,2026-08-01 18:01:00
1785607440000,1785607500000,1,60,1,8.21023352798073,0.8608234355879635,5.334681475146466,0.001085672318549058,911979.2576991001,1.0,2026-08-01 18:04:00
1785608400000,1785608460000,1,60,-1,15.151351196129268,-0.8644172752737417,5.5913066816598285,-0.0011460692858382693,1666957.8669651002,1.0,2026-08-01 18:20:00
1785610080000,1785610140000,1,60,1,11.431109118658476,0.8021683231678779,3.9618450324814907,0.000897838773808779,1301096.1599331002,1.0,2026-08-01 18:48:00
1785620040000,1785620100000,1,60,1,6.0851572213069165,0.8786282004664117,3.4027182564803606,0.000796496942117475,625419.9899425,1.0,2026-08-01 21:34:00
1785640740000,1785640800000,1,60,1,11.204834211023746,0.9570559487388334,3.4352336252017506,0.0009780687914167085,1185647.0778164,1.0,2026-08-02 03:19:00
1785646920000,1785646980000,1,60,-1,10.59257814668093,-0.895176525721549,3.550024449564826,-0.0010310961951449649,1246431.1175389,1.0,2026-08-02 05:02:00
1785691440000,1785691500000,1,60,1,11.339967750291043,0.8593224077799182,5.662672548091917,0.0017768562691711232,1620517.7879456,1.0,2026-08-02 17:24:00
1785712680000,1785712740000,1,60,1,10.403137212286527,0.8273703706745373,4.875865602611855,0.0015760144202716653,1678781.363869,1.0,2026-08-02 23:18:00
1785790140000,1785790200000,1,60,-1,8.229240853300455,-0.853696056909444,3.278723499581247,-0.0015232416435357887,2380963.2841378003,1.0,2026-08-03 20:49:00
1785807240000,1785807300000,1,60,1,7.375334666730471,0.8525016433267081,3.686107791603878,0.001650983009563678,2173056.3898685,1.0,2026-08-04 01:34:00
1785899880000,1785899940000,1,60,-1,10.354506271717513,-0.827293887574438,4.106022781914171,-0.0016596511841026063,2913588.713382,1.0,2026-08-05 03:18:00
1785956640000,1785956700000,1,60,1,13.270734933695364,0.8154810482020419,3.208973040438685,0.0012978098764071522,3486993.5028133,1.0,2026-08-05 19:04:00
1785961200000,1785961260000,1,60,1,35.88138506615603,0.8116534985023952,4.844518810897929,0.0019344100604117287,9428124.694384001,1.0,2026-08-05 20:20:00
1786026120000,1786026180000,1,60,1,6.7760548250191235,0.8934539282138059,5.860424468597524,0.0019639085830578384,1588424.1881917,1.0,2026-08-06 14:22:00
1786064400000,1786064460000,1,60,1,10.102631108838539,0.9482717079003409,3.712250792539863,0.0011744770009136651,2168629.9138057,1.0,2026-08-07 01:00:00
1786191240000,1786191300000,1,60,1,5.427039826364914,0.8707714445590298,3.0916460900585494,0.0009039398752959116,863318.5091337,1.0,2026-08-08 12:14:00
1786198980000,1786199040000,1,60,1,7.769316871040518,0.8084751701042289,3.857510949433442,0.0008438852285352905,1005670.9805231001,1.0,2026-08-08 14:23:00
1786238520000,1786238580000,1,60,-1,5.904245521177994,-0.9463731606775606,4.760863322194452,-0.0004830116282971142,444317.92307829997,1.0,2026-08-09 01:22:00
1786238700000,1786238760000,1,60,-1,23.726176423752033,-0.9684894769132159,8.96558674565659,-0.0009171096694402525,1765428.7254194,1.0,2026-08-09 01:25:00
1786241160000,1786241220000,1,60,-1,12.98225391172392,-0.9676785151143398,4.9453301346729015,-0.0005256597191382051,1009541.2228439001,1.0,2026-08-09 02:06:00
1786243380000,1786243440000,1,60,-1,9.134338457767159,-0.8756690125420085,4.986406470239746,-0.0005291950312735771,749870.0275206999,1.0,2026-08-09 02:43:00
1786245180000,1786245300000,2,120,-1,9.35389502881167,-0.9297716765820793,5.284946033455106,-0.0010302664695640562,1475559.0724547,1.0,2026-08-09 03:13:00
1786269540000,1786269600000,1,60,1,5.137114085678575,0.9720626925208963,4.098054653057509,0.0004292983146803042,379646.3673077,1.0,2026-08-09 09:59:00
1786270380000,1786270440000,1,60,1,6.9054411563525395,0.9201623604545573,4.144491187450105,0.000438989271102308,527058.9128208,1.0,2026-08-09 10:13:00
1786272360000,1786272420000,1,60,1,18.077985508397415,0.9236598558830699,4.546404418753095,0.0004887287509238725,1417596.4515346,1.0,2026-08-09 10:46:00
1786276140000,1786276200000,1,60,-1,25.877414215171655,-0.9652406863005039,3.7418705208090066,-0.0004036923697987582,1931837.6966105998,1.0,2026-08-09 11:49:00
1786287840000,1786287900000,1,60,1,7.172681691928066,0.863488189647443,4.266504617811157,0.0004929069690606802,571929.4587037,1.0,2026-08-09 15:04:00
