gdx_weight,entry_threshold,lookback,train_cumulative,train_sharpe,train_annual,train_round_trips_per_day,test_cumulative,test_sharpe,test_annual,test_round_trips_per_day
2.0,0.2,30,94.23125155010068,5.518466512146466,0.5577131809623678,47.270673076923075,3.483730053485629,5.629717589266976,0.5046404360396103,46.794973544973544
2.0,0.3,30,81.34545697329008,5.499455454292888,0.5397707430241565,44.79038461538462,3.1416070672478558,5.493402463568714,0.4778984304304891,44.34656084656085
2.0,0.4,30,76.8153967115446,5.613580220486043,0.5325828283017858,42.52355769230769,3.046351739964665,5.417860400847063,0.4701071153370059,42.05555555555556
2.0,0.5,30,76.03401047434545,5.808970466041486,0.5310378136525153,40.03990384615385,2.862812886609355,5.400764972641217,0.4543819047538945,39.78042328042328
2.0,0.7,30,67.75832571670392,6.0267625054669764,0.5167386606765996,35.270192307692305,2.4980376616391187,5.610728378806927,0.42053752082853285,35.08201058201058
2.0,1.0,30,41.926992000334415,6.138043372536504,0.4586733613344567,28.016346153846154,2.0397880323920643,5.518508804580021,0.37313838485628453,27.843915343915345
2.0,1.25,30,20.642990195248103,5.830579938676475,0.3748477897631194,21.776923076923076,1.6870876776536723,5.115947282065418,0.33178433670391044,21.644179894179896
2.0,1.5,30,7.466801933869332,4.882178065669953,0.2603556557507547,15.23798076923077,1.0421142486503863,4.514327494218994,0.23950264559103185,15.187830687830688
2.0,2.0,30,1.3861533541578162,3.2310160961085543,0.1059243964525699,5.16875,0.24090185276956855,2.594788669305957,0.07234440626212028,4.866402116402116
2.0,2.5,30,0.33257576965483837,1.8595937313558473,0.034963858400353515,1.1951923076923077,0.11813800782044215,2.5311157440151515,0.03733289981469005,1.1759259259259258
2.5,0.2,30,67.57915146391939,4.999067736105619,0.518108783475407,46.96778846153846,3.7209781964424042,5.874000704857859,0.5217841183762707,46.84920634920635
2.5,0.3,30,57.18516517181802,4.991078392154528,0.49775791404020264,44.44663461538462,3.369737458973866,5.783752843508064,0.4956876480960032,44.42724867724868
2.5,0.4,30,55.896388611692394,5.141072577660167,0.49469790724689533,42.04615384615385,3.380085639469635,5.904323119015926,0.49634098059891335,42.25132275132275
2.5,0.5,30,54.58402502684183,5.196580089759511,0.49171122563998393,39.605288461538464,3.1588017358639853,5.7655844866150945,0.4789408783065053,39.83201058201058
2.5,0.7,30,49.04635037680982,5.579396397096736,0.47817284807699334,34.84326923076923,2.7207286203786394,5.359077183598923,0.4417059057939068,35.11904761904762
2.5,1.0,30,32.34535439679398,5.82605409287882,0.42792247710828185,27.751923076923077,2.235192942167438,5.452554504104507,0.3942495181244765,28.013227513227513
2.5,1.25,30,15.61715374759154,5.3830441236519935,0.3427463910542977,21.535096153846155,1.6604024484196978,5.298715421465941,0.32827017095174227,21.724867724867725
2.5,1.5,30,7.018818317737226,4.769433453105651,0.253755391875244,15.120673076923078,1.0771365459839966,4.913567918977347,0.24501546816160105,15.146825396825397
2.5,2.0,30,1.4272928024889318,3.4002544623852193,0.1079623935216077,5.134615384615385,0.3619599077521094,3.599600967642737,0.10340706948897993,4.728835978835979
2.5,2.5,30,0.18522287299083473,1.1326808708504557,0.02075640850004727,1.1899038461538463,0.11549734054309702,2.5403843467434086,0.03653927272601273,1.0952380952380953
3.0,0.2,30,56.420691230567336,4.770696789731756,0.49659385934604594,46.302403846153844,3.281813864754989,5.5664505845773595,0.48908674159221044,46.25132275132275
3.0,0.3,30,51.02195746756683,4.817418897399517,0.48424316115866844,43.88461538461539,3.2932698323252207,5.581652865102857,0.48996648674491416,43.81613756613756
3.0,0.4,30,42.60996337084055,4.777360149898647,0.46247204659963687,41.57115384615385,3.1566311529644544,5.505667897688979,0.4790898042042868,41.53439153439153
3.0,0.5,30,39.05109528631524,4.839433608464281,0.4518150237880785,39.13173076923077,2.997400623111729,5.4564242799556935,0.46590315596868415,39.37566137566137
3.0,0.7,30,41.59886218399203,5.368572196367531,0.4585923228086761,34.40576923076923,2.661964204112212,5.485851265367118,0.43615369966305195,34.91005291005291
3.0,1.0,30,28.05255189617168,5.517962447833014,0.4112772429354961,27.402403846153845,1.896845589517838,4.895324394899423,0.35741337413892793,27.682539682539684
