gdx_weight,entry_threshold,lookback,train_cumulative,train_sharpe,train_annual,train_round_trips_per_day,test_cumulative,test_sharpe,test_annual,test_round_trips_per_day
2.0,0.2,30,3.701208417610771,1.8620173722183002,0.192953385352928,49.03269230769231,0.6063040613736481,1.7623355279721857,0.16224171054498135,49.116402116402114
2.0,0.3,30,3.6313030152367434,1.8558355515391314,0.19106837683651817,48.808173076923076,0.614672049311815,1.7819271493839872,0.1639739868349148,48.923280423280424
2.0,0.4,30,3.6370108468706857,1.8616376071823104,0.1911902684101277,48.57980769230769,0.6371044775513859,1.8285248326177248,0.16859302359856065,48.76058201058201
2.0,0.5,30,3.5699506704841752,1.8500116554798842,0.1893906591599166,48.35769230769231,0.6209818907132187,1.863656017461029,0.16496391033626762,48.57142857142857
2.0,0.7,30,3.8236812710216546,1.9425601574043156,0.1957799412376181,47.97548076923077,0.6515618566605461,1.9112552268918395,0.1712914668064216,48.18518518518518
2.0,1.0,30,4.386757786556539,2.097055812470841,0.20905475379749908,47.35913461538462,0.5829148568869131,1.8400441293672,0.15675249891096033,47.64153439153439
2.0,1.25,30,4.317198661117525,2.1112831601439392,0.20733355952317084,46.792788461538464,0.6025542324021711,1.9365206091463474,0.16068071826310348,47.2526455026455
2.0,1.5,30,4.0880825438295485,2.0918983393494464,0.2018273211224657,46.34423076923077,0.5245643800935882,1.7777785613003303,0.14387357239771748,46.84126984126984
2.0,2.0,30,4.4526597173638605,2.244150168500374,0.2099390465451928,45.41346153846154,0.552276838457207,1.858997960898032,0.14985548908236143,46.111111111111114
2.0,2.5,30,4.114216669880023,2.21255066797877,0.20195942566626224,44.44230769230769,0.3928544426897458,1.4478915828403918,0.11354334422248762,45.40608465608466
2.5,0.2,30,3.2879273928706914,1.7745057157813686,0.18166634865293407,48.70432692307692,0.7167396974544822,2.0487164592142886,0.18423161491631157,49.02116402116402
2.5,0.3,30,3.672973313811225,1.8812752460660702,0.19206247559063083,48.40865384615385,0.788609000545935,2.1432362270793277,0.19813675258789115,48.81349206349206
2.5,0.4,30,3.514691456258352,1.8480553575881677,0.18783930183690212,48.125,0.8263708371767349,2.2118875614638904,0.20513056087151085,48.611111111111114
2.5,0.5,30,3.3772199184865697,1.8271834674845893,0.1839948055866423,47.85576923076923,0.8152401876556865,2.201057446329239,0.20304462414196994,48.37169312169312
2.5,0.7,30,3.635972917009685,1.9150015940608696,0.19085450657267908,47.339903846153845,0.8329212523979797,2.245452974316402,0.20623581278437642,47.9510582010582
2.5,1.0,30,4.339620813205223,2.1102792845351552,0.20787101639414732,46.54759615384615,0.7899199216812518,2.2433465641716994,0.19800065423535645,47.292328042328045
2.5,1.25,30,4.7913072309305385,2.2499403057816774,0.2175401211669798,45.88846153846154,0.7104450735118408,2.090155855720696,0.1827845764642226,46.80952380952381
2.5,1.5,30,5.240368467316586,2.3708848822615995,0.22648262551724313,45.25865384615385,0.677740741815114,2.036650864973382,0.17625841525244268,46.33201058201058
2.5,2.0,30,4.996997824374796,2.4037876480692937,0.2213353846114204,44.13894230769231,0.5963497292189248,1.913667704826382,0.1594037810689342,45.60846560846561
2.5,2.5,30,4.667559526502849,2.391841640255345,0.2142587594258056,42.910576923076924,0.6353423229619317,2.13640017222746,0.16704787114993658,44.71296296296296
3.0,0.2,30,3.78392941159529,1.8862333159809652,0.19503658186983847,47.677403846153844,0.5409379112665025,1.6759589092025882,0.1480571131664951,47.89153439153439
3.0,0.3,30,3.941415608058832,1.9371266796275588,0.1988872362644695,47.35240384615385,0.6154591723512968,1.839727562891812,0.16386555838502453,47.60582010582011
3.0,0.4,30,4.126933214422026,1.9964386071621567,0.20326857323058017,46.98269230769231,0.6653215439981284,1.9327227296067644,0.1740952468294367,47.404761904761905
3.0,0.5,30,4.346259620428883,2.0467307355634126,0.2083457154468472,46.65865384615385,0.6643553428473541,1.9662328248174699,0.17375140133940645,47.18121693121693
3.0,0.7,30,4.56323294308297,2.1112437831423296,0.21308126784289785,46.04038461538462,0.6896200351909507,2.0865552696455625,0.17852979545227057,46.77513227513227
3.0,1.0,30,4.704116651563525,2.184132022859599,0.2159072004450302,45.21201923076923,0.7310784412998621,2.1947225396459578,0.18656537413630658,46.136243386243386
3.0,1.25,30,4.348829303934202,2.1573599580927185,0.20786938129921598,44.47692307692308,0.6606772356068671,2.0457048022133524,0.17266371367634614,45.57010582010582
3.0,1.5,30,4.498143556268949,2.236555266195074,0.21101718084506121,43.784615384615385,0.6205004655157689,2.045320088026292,0.1641658801506589,45.01058201058201
3.0,2.0,30,4.284617587651589,2.279655740569609,0.20584116023089455,42.36201923076923,0.6177250660816531,2.1306483454478826,0.1633140999018272,44.07275132275132
3.0,2.5,30,4.121638087345989,2.3027616091329266,0.20180581428336405,40.933173076923076,0.6916164468045514,2.3489426617537923,0.17814911982518655,43.12301587301587
