formation,holding,quantile,residualize,spread_mult,rebalance_every,tier,n_periods,avg_names,gross_sharpe,net_sharpe,gross_mean_bps,net_mean_bps,gross_ann_return,net_ann_return,avg_turnover,avg_cost_bps,mean_ic,net_max_drawdown,hit_rate
3,3,0.2,none,1.0,3,T2_mid,2486,39.02413515687852,-0.2933951233904871,-7.86387284921837,-1.0775810015774077,-28.89954984226144,-0.07866341311515075,-2.109667138485085,1.586786779149985,27.82196884068403,-0.031841733661228715,-0.9993463500540563,0.3684633950120676
3,3,0.2,none,1.0,3,T3_illiquid,2486,38.9195494770716,1.0271563146449816,-12.613217769218243,3.6687324071264613,-45.140819676754525,0.2678174657202317,-3.2952798364030804,1.6346926758713571,48.80955208388098,-0.051247279619191094,-0.9999885961348828,0.24497184231697505
3,3,0.3,demean,1.0,3,T1_liquid,2486,59.05711987127916,-2.2106388531598764,-7.812727384273419,-6.360715176555667,-22.490076544825797,-0.4643322078885637,-1.641775587772283,1.3988672046436292,16.12936136827013,-0.008252100524747773,-0.9965538153853112,0.37369267900241354
3,3,0.3,demean,1.0,3,T2_mid,2486,58.71761866452132,-0.6198448906550904,-9.82909442406824,-1.7074169810476179,-27.103920163824487,-0.12464143961647611,-1.9785861719591875,1.4467559612635925,25.39650318277687,-0.031841733661228715,-0.998876348535929,0.33024939662107805
3,3,0.3,demean,1.0,3,T3_illiquid,2486,58.50603378921963,0.7636604249246854,-15.027555218229464,2.13594025417225,-42.08900289019321,0.15592363855457428,-3.0724972109841038,1.4803749437522256,44.22494314436546,-0.051247279619191094,-0.9999739603419914,0.21440064360418343
3,3,0.3,none,1.0,3,T1_liquid,2486,59.05711987127916,-2.2106388531598764,-7.812727384273419,-6.360715176555667,-22.490076544825797,-0.4643322078885637,-1.641775587772283,1.3988672046436292,16.12936136827013,-0.008252100524747773,-0.9965538153853112,0.37369267900241354
3,3,0.3,none,1.0,3,T2_mid,2486,58.71761866452132,-0.6198448906550904,-9.82909442406824,-1.7074169810476179,-27.103920163824487,-0.12464143961647611,-1.9785861719591875,1.4467559612635925,25.39650318277687,-0.031841733661228715,-0.998876348535929,0.33024939662107805
3,3,0.3,none,1.0,3,T3_illiquid,2486,58.50603378921963,0.7636604249246854,-15.027555218229464,2.13594025417225,-42.08900289019321,0.15592363855457428,-3.0724972109841038,1.4803749437522256,44.22494314436546,-0.051247279619191094,-0.9999739603419914,0.21440064360418343
3,6,0.1,demean,1.0,6,T1_liquid,1243,19.050683829444893,0.48375080023835837,-1.055634911165597,6.100734061071239,-13.315231972091095,0.22267679322910022,-0.486005966981325,1.6834773432520818,19.415966033162334,-0.01912435716768792,-0.8704870598017794,0.4891391794046661
3,6,0.1,demean,1.0,6,T2_mid,1243,18.98793242156074,2.338138793124998,-0.10371682980625321,28.99157433639557,-1.2858898163954142,1.0581924632784383,-0.04693497829843262,1.7304341832298389,30.27746415279098,-0.04179703008645556,-0.5833001669707722,0.5108608205953339
3,6,0.1,demean,1.0,6,T3_illiquid,1243,18.942880128720837,2.348963688502323,-2.188278094599161,27.149661868460292,-25.289833192771496,0.9909626581988007,-0.9230789115361596,1.7660997110514405,52.43949506123178,-0.07104318427370142,-0.9685812671989987,0.4424778761061947
3,6,0.1,none,1.0,6,T1_liquid,1243,19.050683829444893,0.48375080023835837,-1.055634911165597,6.100734061071239,-13.315231972091095,0.22267679322910022,-0.486005966981325,1.6834773432520818,19.415966033162334,-0.01912435716768792,-0.8704870598017794,0.4891391794046661
3,6,0.1,none,1.0,6,T2_mid,1243,18.98793242156074,2.338138793124998,-0.10371682980625321,28.99157433639557,-1.2858898163954142,1.0581924632784383,-0.04693497829843262,1.7304341832298389,30.27746415279098,-0.04179703008645556,-0.5833001669707722,0.5108608205953339
3,6,0.1,none,1.0,6,T3_illiquid,1243,18.942880128720837,2.348963688502323,-2.188278094599161,27.149661868460292,-25.289833192771496,0.9909626581988007,-0.9230789115361596,1.7660997110514405,52.43949506123178,-0.07104318427370142,-0.9685812671989987,0.4424778761061947
3,6,0.2,demean,1.0,6,T1_liquid,1243,39.17135961383749,0.07092578844236705,-2.1295920600764036,0.5686491910926881,-17.08861006454323,0.020755695474883117,-0.6237342673558278,1.5290952410698508,17.657259255635918,-0.01912435716768792,-0.8978192715198814,0.4569589702333065
3,6,0.2,demean,1.0,6,T2_mid,1243,39.02654867256637,1.5959068788700044,-1.948383835956667,12.39259556100919,-15.12753464043584,0.4523297379768354,-0.5521550143759082,1.5673442965901063,27.520130201445035,-0.04179703008645556,-0.8695584959354131,0.4666130329847144
3,6,0.2,demean,1.0,6,T3_illiquid,1243,38.921962992759454,2.9080916081335793,-3.634942237494997,21.229837184836654,-26.512203036460186,0.7748890572465379,-0.9676954108307968,1.6039510378346562,47.74204022129683,-0.07104318427370142,-0.9659033648481359,0.4030571198712792
3,6,0.2,none,1.0,6,T1_liquid,1243,39.17135961383749,0.07092578844236705,-2.1295920600764036,0.5686491910926881,-17.08861006454323,0.020755695474883117,-0.6237342673558278,1.5290952410698508,17.657259255635918,-0.01912435716768792,-0.8978192715198814,0.4569589702333065
3,6,0.2,none,1.0,6,T2_mid,1243,39.02654867256637,1.5959068788700044,-1.948383835956667,12.39259556100919,-15.12753464043584,0.4523297379768354,-0.5521550143759082,1.5673442965901063,27.520130201445035,-0.04179703008645556,-0.8695584959354131,0.4666130329847144
3,6,0.2,none,1.0,6,T3_illiquid,1243,38.921962992759454,2.9080916081335793,-3.634942237494997,21.229837184836654,-26.512203036460186,0.7748890572465379,-0.9676954108307968,1.6039510378346562,47.74204022129683,-0.07104318427370142,-0.9659033648481359,0.4030571198712792
3,6,0.3,demean,1.0,6,T1_liquid,1243,59.05872888173773,0.04521324256126636,-2.5269076927229808,0.2796451666805736,-15.639841534502386,0.010207048583840937,-0.5708542160093371,1.3776228807084827,15.919486701182961,-0.01912435716768792,-0.8686541370468394,0.4489139179404666
3,6,0.3,demean,1.0,6,T2_mid,1243,58.730490748189865,1.143120632761588,-2.9873210192319055,6.859521440153411,-17.930259065986775,0.2503725325655995,-0.6544544559085174,1.4088089552173706,24.789780506140186,-0.04179703008645556,-0.8986619111064424,0.4239742558326629
3,6,0.3,demean,1.0,6,T3_illiquid,1243,58.511665325824616,2.5492477340803625,-4.829563130711568,14.701624235623653,-27.820129735352875,0.5366092846002632,-1.0154347353403799,1.42767689127981,42.521753970976526,-0.07104318427370142,-0.9698945856275663,0.3563958165728077
3,6,0.3,none,1.0,6,T1_liquid,1243,59.05872888173773,0.04521324256126636,-2.5269076927229808,0.2796451666805736,-15.639841534502386,0.010207048583840937,-0.5708542160093371,1.3776228807084827,15.919486701182961,-0.01912435716768792,-0.8686541370468394,0.4489139179404666
3,6,0.3,none,1.0,6,T2_mid,1243,58.730490748189865,1.143120632761588,-2.9873210192319055,6.859521440153411,-17.930259065986775,0.2503725325655995,-0.6544544559085174,1.4088089552173706,24.789780506140186,-0.04179703008645556,-0.8986619111064424,0.4239742558326629
3,6,0.3,none,1.0,6,T3_illiquid,1243,58.511665325824616,2.5492477340803625,-4.829563130711568,14.701624235623653,-27.820129735352875,0.5366092846002632,-1.0154347353403799,1.42767689127981,42.521753970976526,-0.07104318427370142,-0.9698945856275663,0.3563958165728077
3,12,0.1,demean,1.0,12,T1_liquid,622,19.04823151125402,-0.14591816734753216,-1.022536693359971,-3.2736046083512202,-22.932914780583413,-0.05974328410240977,-0.4185256947456473,1.7007676094894748,19.659310172232203,-0.010301116558981062,-0.8256808714645338,0.4790996784565916
3,12,0.1,demean,1.0,12,T2_mid,622,18.990353697749196,1.0519120920784784,-0.40869181226835427,22.214860614082937,-8.631598334033969,0.4054212062070136,-0.15752666959611994,1.7602172969938243,30.846458948116904,-0.029347274554698762,-0.6247217627061851,0.5
3,12,0.1,demean,1.0,12,T3_illiquid,622,18.94855305466238,1.7156513163186122,-0.7495616258519066,36.61228992488906,-16.00851654066218,0.6681742911292254,-0.2921554268670848,1.7815164158813677,52.62080646555124,-0.054052997940791915,-0.7847381990460051,0.46141479099678456
3,12,0.1,none,1.0,12,T1_liquid,622,19.04823151125402,-0.14591816734753216,-1.022536693359971,-3.2736046083512202,-22.932914780583413,-0.05974328410240977,-0.4185256947456473,1.7007676094894748,19.659310172232203,-0.010301116558981062,-0.8256808714645338,0.4790996784565916
3,12,0.1,none,1.0,12,T2_mid,622,18.990353697749196,1.0519120920784784,-0.40869181226835427,22.214860614082937,-8.631598334033969,0.4054212062070136,-0.15752666959611994,1.7602172969938243,30.846458948116904,-0.029347274554698762,-0.6247217627061851,0.5
3,12,0.1,none,1.0,12,T3_illiquid,622,18.94855305466238,1.7156513163186122,-0.7495616258519066,36.61228992488906,-16.00851654066218,0.6681742911292254,-0.2921554268670848,1.7815164158813677,52.62080646555124,-0.054052997940791915,-0.7847381990460051,0.46141479099678456
3,12,0.2,demean,1.0,12,T1_liquid,622,39.167202572347264,-0.12159714878319738,-1.3727236236618827,-1.730049333434596,-19.53110998607388,-0.03157340033518138,-0.35644275724584834,1.537118247238296,17.801060652639286,-0.010301116558981062,-0.7450285141725639,0.44694533762057875
3,12,0.2,demean,1.0,12,T2_mid,622,39.032154340836016,0.8624274066350989,-1.154724619227779,12.010998803028128,-16.07396306428532,0.21920072815526334,-0.2933498259232071,1.5937180393401895,28.08496186731345,-0.029347274554698762,-0.6794091961166183,0.45980707395498394
3,12,0.2,demean,1.0,12,T3_illiquid,622,38.91961414790997,1.746992006394871,-1.8691475000554438,22.860239084961215,-24.49098956244672,0.4171993633005422,-0.4469605595146527,1.5988496171813014,47.351228647407936,-0.054052997940791915,-0.8077672479467508,0.42765273311897106
3,12,0.2,none,1.0,12,T1_liquid,622,39.167202572347264,-0.12159714878319738,-1.3727236236618827,-1.730049333434596,-19.53110998607388,-0.03157340033518138,-0.35644275724584834,1.537118247238296,17.801060652639286,-0.010301116558981062,-0.7450285141725639,0.44694533762057875
3,12,0.2,none,1.0,12,T2_mid,622,39.032154340836016,0.8624274066350989,-1.154724619227779,12.010998803028128,-16.07396306428532,0.21920072815526334,-0.2933498259232071,1.5937180393401895,28.08496186731345,-0.029347274554698762,-0.6794091961166183,0.45980707395498394
3,12,0.2,none,1.0,12,T3_illiquid,622,38.91961414790997,1.746992006394871,-1.8691475000554438,22.860239084961215,-24.49098956244672,0.4171993633005422,-0.4469605595146527,1.5988496171813014,47.351228647407936,-0.054052997940791915,-0.8077672479467508,0.42765273311897106
3,12,0.3,demean,1.0,12,T1_liquid,622,59.054662379421224,-0.08875630450757413,-1.550668772678909,-0.9732279205841103,-17.008684465224817,-0.017761409550660013,-0.31040849149035293,1.3829029041453351,16.035456544640713,-0.010301116558981062,-0.6781456287935133,0.4533762057877814
3,12,0.3,demean,1.0,12,T2_mid,622,58.72990353697749,0.6140015638429711,-1.672458845383619,6.778350434105848,-18.463795123605646,0.12370489542243172,-0.336964261005803,1.4277232661217976,25.242145557711492,-0.029347274554698762,-0.698920712460626,0.44855305466237944
3,12,0.3,demean,1.0,12,T3_illiquid,622,58.51768488745981,1.6553373236057543,-2.161572481452792,18.280608956240812,-23.886511764144796,0.3336211134513948,-0.43592883969564256,1.422996756728159,42.16712072038561,-0.054052997940791915,-0.799182627514337,0.41318327974276525
3,12,0.3,none,1.0,12,T1_liquid,622,59.054662379421224,-0.08875630450757413,-1.550668772678909,-0.9732279205841103,-17.008684465224817,-0.017761409550660013,-0.31040849149035293,1.3829029041453351,16.035456544640713,-0.010301116558981062,-0.6781456287935133,0.4533762057877814
3,12,0.3,none,1.0,12,T2_mid,622,58.72990353697749,0.6140015638429711,-1.672458845383619,6.778350434105848,-18.463795123605646,0.12370489542243172,-0.336964261005803,1.4277232661217976,25.242145557711492,-0.029347274554698762,-0.698920712460626,0.44855305466237944
3,12,0.3,none,1.0,12,T3_illiquid,622,58.51768488745981,1.6553373236057543,-2.161572481452792,18.280608956240812,-23.886511764144796,0.3336211134513948,-0.43592883969564256,1.422996756728159,42.16712072038561,-0.054052997940791915,-0.799182627514337,0.41318327974276525
3,24,0.1,demean,1.0,24,T1_liquid,311,19.05466237942122,0.060354793499739275,-0.4132901874158759,2.530177052592164,-17.318317539632332,0.023087865604903494,-0.15802964754914503,1.7123035592488969,19.848494592224494,-0.008119112059176443,-0.5387079370827108,0.4887459807073955
3,24,0.1,demean,1.0,24,T2_mid,311,18.9967845659164,0.7075697502113094,-0.057671509044173286,28.90331225458218,-2.3552779828866823,0.2637427243230624,-0.021491911593840975,1.778610287533117,31.258590237468855,-0.029772311603811486,-0.6269184418959801,0.5498392282958199
3,24,0.1,demean,1.0,24,T3_illiquid,311,18.964630225080384,1.1627535076376498,-0.10917646301768817,48.24059069440092,-4.534436767865291,0.4401953900864084,-0.041376735506770776,1.8017923841074965,52.77502746226622,-0.05653421590075332,-0.5056973466283917,0.5080385852090032
3,24,0.1,none,1.0,24,T1_liquid,311,19.05466237942122,0.060354793499739275,-0.4132901874158759,2.530177052592164,-17.318317539632332,0.023087865604903494,-0.15802964754914503,1.7123035592488969,19.848494592224494,-0.008119112059176443,-0.5387079370827108,0.4887459807073955
3,24,0.1,none,1.0,24,T2_mid,311,18.9967845659164,0.7075697502113094,-0.057671509044173286,28.90331225458218,-2.3552779828866823,0.2637427243230624,-0.021491911593840975,1.778610287533117,31.258590237468855,-0.029772311603811486,-0.6269184418959801,0.5498392282958199
3,24,0.1,none,1.0,24,T3_illiquid,311,18.964630225080384,1.1627535076376498,-0.10917646301768817,48.24059069440092,-4.534436767865291,0.4401953900864084,-0.041376735506770776,1.8017923841074965,52.77502746226622,-0.05653421590075332,-0.5056973466283917,0.5080385852090032
3,24,0.2,demean,1.0,24,T1_liquid,311,39.18327974276527,-0.5027184804850665,-1.1580322141044768,-13.90327523630418,-32.013748133976414,-0.12686738653127566,-0.29212545172253473,1.555928517580364,18.11047289767223,-0.008119112059176443,-0.6545644480336911,0.4887459807073955
3,24,0.2,demean,1.0,24,T2_mid,311,39.035369774919616,0.2991849164652932,-0.7190048016934067,8.40498157401219,-20.197159423204976,0.07669545686286124,-0.18429907973674542,1.6145016096973859,28.602140997217163,-0.029772311603811486,-0.5670370211090485,0.5048231511254019
3,24,0.2,demean,1.0,24,T3_illiquid,311,38.945337620578776,1.1164151512951326,-0.6808495772954594,29.745144239845864,-18.159361468810133,0.2714244411885935,-0.16570417340289245,1.630592186912415,47.90450570865599,-0.05653421590075332,-0.5026708677636007,0.45016077170418006
3,24,0.2,none,1.0,24,T1_liquid,311,39.18327974276527,-0.5027184804850665,-1.1580322141044768,-13.90327523630418,-32.013748133976414,-0.12686738653127566,-0.29212545172253473,1.555928517580364,18.11047289767223,-0.008119112059176443,-0.6545644480336911,0.4887459807073955
3,24,0.2,none,1.0,24,T2_mid,311,39.035369774919616,0.2991849164652932,-0.7190048016934067,8.40498157401219,-20.197159423204976,0.07669545686286124,-0.18429907973674542,1.6145016096973859,28.602140997217163,-0.029772311603811486,-0.5670370211090485,0.5048231511254019
3,24,0.2,none,1.0,24,T3_illiquid,311,38.945337620578776,1.1164151512951326,-0.6808495772954594,29.745144239845864,-18.159361468810133,0.2714244411885935,-0.16570417340289245,1.630592186912415,47.90450570865599,-0.05653421590075332,-0.5026708677636007,0.45016077170418006
3,24,0.3,demean,1.0,24,T1_liquid,311,59.067524115755624,-0.4282551353687323,-1.1679009695163025,-9.457102755842136,-25.763251035053127,-0.0862960626470595,-0.23508966569485978,1.3968616164033747,16.306148279210998,-0.008119112059176443,-0.5677612246583307,0.45980707395498394
3,24,0.3,demean,1.0,24,T2_mid,311,58.758842443729904,0.03810392563725012,-1.1087954740413852,0.855463746253784,-24.897054552192383,0.007806106684565778,-0.22718562278875548,1.4449140646808958,25.752518298446162,-0.029772311603811486,-0.5737518630426499,0.4565916398713826
3,24,0.3,demean,1.0,24,T3_illiquid,311,58.559485530546624,1.1495988467041813,-0.731017720956728,25.945623307214202,-16.517437209030795,0.2367538126783296,-0.150721614532406,1.4455802478095392,42.46306051624501,-0.05653421590075332,-0.4442556365828738,0.3890675241157556
3,24,0.3,none,1.0,24,T1_liquid,311,59.067524115755624,-0.4282551353687323,-1.1679009695163025,-9.457102755842136,-25.763251035053127,-0.0862960626470595,-0.23508966569485978,1.3968616164033747,16.306148279210998,-0.008119112059176443,-0.5677612246583307,0.45980707395498394
3,24,0.3,none,1.0,24,T2_mid,311,58.758842443729904,0.03810392563725012,-1.1087954740413852,0.855463746253784,-24.897054552192383,0.007806106684565778,-0.22718562278875548,1.4449140646808958,25.752518298446162,-0.029772311603811486,-0.5737518630426499,0.4565916398713826
3,24,0.3,none,1.0,24,T3_illiquid,311,58.559485530546624,1.1495988467041813,-0.731017720956728,25.945623307214202,-16.517437209030795,0.2367538126783296,-0.150721614532406,1.4455802478095392,42.46306051624501,-0.05653421590075332,-0.4442556365828738,0.3890675241157556
6,3,0.1,demean,1.0,3,T1_liquid,2486,19.045856798069188,0.29944900894069704,-1.9380276852560376,1.9015837568611103,-12.310598097889125,0.13881561425086106,-0.8986736611459061,1.2332705575465028,14.21218185475024,-0.020440582806888225,-0.9679449886197287,0.4666130329847144
6,3,0.1,demean,1.0,3,T2_mid,2486,18.983105390185035,2.0881554418570487,-1.7360352940869215,12.406604953407012,-10.32844461058714,0.9056821615987118,-0.7539764565728612,1.3003380402113305,22.735049563994153,-0.04201629702151432,-0.9437599744860427,0.4786806114239743
6,3,0.1,demean,1.0,3,T3_illiquid,2486,18.942880128720837,2.5778452484289,-4.97698054010492,13.84242919338672,-26.81627345558896,1.0104973311172305,-1.9575879622579941,1.3669631320677176,40.658702648975684,-0.06803754855353321,-0.9990588809801463,0.4094931617055511
6,3,0.1,none,1.0,3,T1_liquid,2486,19.045856798069188,0.29944900894069704,-1.9380276852560376,1.9015837568611103,-12.310598097889125,0.13881561425086106,-0.8986736611459061,1.2332705575465028,14.21218185475024,-0.020440582806888225,-0.9679449886197287,0.4666130329847144
6,3,0.1,none,1.0,3,T2_mid,2486,18.983105390185035,2.0881554418570487,-1.7360352940869215,12.406604953407012,-10.32844461058714,0.9056821615987118,-0.7539764565728612,1.3003380402113305,22.735049563994153,-0.04201629702151432,-0.9437599744860427,0.4786806114239743
6,3,0.1,none,1.0,3,T3_illiquid,2486,18.942880128720837,2.5778452484289,-4.97698054010492,13.84242919338672,-26.81627345558896,1.0104973311172305,-1.9575879622579941,1.3669631320677176,40.658702648975684,-0.06803754855353321,-0.9990588809801463,0.4094931617055511
6,3,0.2,demean,1.0,3,T1_liquid,2486,39.16492357200322,-0.06327470811701091,-3.232644840191191,-0.2511035212415739,-12.841949903366723,-0.018330557050634896,-0.9374623429457708,1.0914800474035413,12.590846382125147,-0.020440582806888225,-0.9646398672967206,0.45172968624296056
6,3,0.2,demean,1.0,3,T2_mid,2486,39.02413515687852,1.7267485998313523,-3.6706687166270986,6.4421669967694895,-13.716256486750463,0.4702781907641727,-1.0012867235327838,1.1495187634715485,20.158423483519957,-0.04201629702151432,-0.9700289703347659,0.4340305711987128
6,3,0.2,demean,1.0,3,T3_illiquid,2486,38.9195494770716,2.8365618410917937,-6.9679762388477515,10.322877736878963,-25.45811528878046,0.7535700747921643,-1.8584424160809734,1.200456123627497,35.78099302565942,-0.06803754855353321,-0.9984233779908315,0.3588093322606597
6,3,0.2,none,1.0,3,T1_liquid,2486,39.16492357200322,-0.06327470811701091,-3.232644840191191,-0.2511035212415739,-12.841949903366723,-0.018330557050634896,-0.9374623429457708,1.0914800474035413,12.590846382125147,-0.020440582806888225,-0.9646398672967206,0.45172968624296056
6,3,0.2,none,1.0,3,T2_mid,2486,39.02413515687852,1.7267485998313523,-3.6706687166270986,6.4421669967694895,-13.716256486750463,0.4702781907641727,-1.0012867235327838,1.1495187634715485,20.158423483519957,-0.04201629702151432,-0.9700289703347659,0.4340305711987128
6,3,0.2,none,1.0,3,T3_illiquid,2486,38.9195494770716,2.8365618410917937,-6.9679762388477515,10.322877736878963,-25.45811528878046,0.7535700747921643,-1.8584424160809734,1.200456123627497,35.78099302565942,-0.06803754855353321,-0.9984233779908315,0.3588093322606597
6,3,0.3,demean,1.0,3,T1_liquid,2486,59.05711987127916,-0.25006693900333626,-3.9620530287837306,-0.7549845065336014,-11.982976806724837,-0.055113868976952904,-0.8747573068909131,0.972608406523465,11.227992300191238,-0.020440582806888225,-0.9526396783304489,0.43845534995977475
6,3,0.3,demean,1.0,3,T2_mid,2486,58.716814159292035,1.4733874685607844,-4.882028305898058,4.136788687815651,-13.741720730388296,0.3019855742105425,-1.0031456133183456,1.0173594804947061,17.878509418203947,-0.04201629702151432,-0.9688915047311185,0.42115848753016893
6,3,0.3,demean,1.0,3,T3_illiquid,2486,58.50603378921963,2.736670502365091,-7.982117349459216,7.980058990638453,-23.36387490827572,0.582544306316607,-1.7055628683041275,1.0509675105246314,31.343933898914173,-0.06803754855353321,-0.997238531716856,0.3278358809332261
6,3,0.3,none,1.0,3,T1_liquid,2486,59.05711987127916,-0.25006693900333626,-3.9620530287837306,-0.7549845065336014,-11.982976806724837,-0.055113868976952904,-0.8747573068909131,0.972608406523465,11.227992300191238,-0.020440582806888225,-0.9526396783304489,0.43845534995977475
6,3,0.3,none,1.0,3,T2_mid,2486,58.716814159292035,1.4733874685607844,-4.882028305898058,4.136788687815651,-13.741720730388296,0.3019855742105425,-1.0031456133183456,1.0173594804947061,17.878509418203947,-0.04201629702151432,-0.9688915047311185,0.42115848753016893
6,3,0.3,none,1.0,3,T3_illiquid,2486,58.50603378921963,2.736670502365091,-7.982117349459216,7.980058990638453,-23.36387490827572,0.582544306316607,-1.7055628683041275,1.0509675105246314,31.343933898914173,-0.06803754855353321,-0.997238531716856,0.3278358809332261
6,6,0.1,demean,1.0,6,T1_liquid,1243,19.050683829444893,1.0449805955044433,-0.3940349417899069,14.081851276182832,-5.312800128102524,0.5139875715806733,-0.1939172046757421,1.6819629463233645,19.394651404285355,-0.0330528142980567,-0.6903719077239786,0.498793242156074
6,6,0.1,demean,1.0,6,T2_mid,1243,18.98793242156074,2.7369946325998873,0.3684372168275072,35.24055618355101,4.745881931259088,1.2862803006996117,0.17322469049095673,1.7434814760639379,30.494674252291908,-0.057078578925860074,-0.5868685283447049,0.5414320193081255
6,6,0.1,demean,1.0,6,T3_illiquid,1243,18.942880128720837,3.304970966650646,-1.402578761189972,37.339782646619234,-15.848760924652623,1.362902066601602,-0.5784797737498207,1.791551476145201,53.18854357127185,-0.08859690062393502,-0.9009709340817494,0.4899436846339501
6,6,0.1,none,1.0,6,T1_liquid,1243,19.050683829444893,1.0449805955044433,-0.3940349417899069,14.081851276182832,-5.312800128102524,0.5139875715806733,-0.1939172046757421,1.6819629463233645,19.394651404285355,-0.0330528142980567,-0.6903719077239786,0.498793242156074
6,6,0.1,none,1.0,6,T2_mid,1243,18.98793242156074,2.7369946325998873,0.3684372168275072,35.24055618355101,4.745881931259088,1.2862803006996117,0.17322469049095673,1.7434814760639379,30.494674252291908,-0.057078578925860074,-0.5868685283447049,0.5414320193081255
6,6,0.1,none,1.0,6,T3_illiquid,1243,18.942880128720837,3.304970966650646,-1.402578761189972,37.339782646619234,-15.848760924652623,1.362902066601602,-0.5784797737498207,1.791551476145201,53.18854357127185,-0.08859690062393502,-0.9009709340817494,0.4899436846339501
6,6,0.2,demean,1.0,6,T1_liquid,1243,39.17135961383749,1.1262791255932887,-1.0546258960305448,9.209040362265064,-8.634323514047946,0.3361299732226748,-0.31515280826275,1.5456818608626475,17.843363876313006,-0.0330528142980567,-0.7214262576877075,0.4827031375703942
6,6,0.2,demean,1.0,6,T2_mid,1243,39.02654867256637,2.804348061438414,-0.8590033392502815,21.53854600296514,-6.601531339585352,0.7861569291082277,-0.24095589389486538,1.603489302387221,28.14007734255049,-0.057078578925860074,-0.6117564895944059,0.4891391794046661
6,6,0.2,demean,1.0,6,T3_illiquid,1243,38.921962992759454,3.513191541311301,-2.8934357915112554,27.07781241957768,-22.297579048026567,0.9883401533145852,-0.8138616352529696,1.6585381093556009,49.375391467604246,-0.08859690062393502,-0.9509636154284109,0.4231697506033789
6,6,0.2,none,1.0,6,T1_liquid,1243,39.17135961383749,1.1262791255932887,-1.0546258960305448,9.209040362265064,-8.634323514047946,0.3361299732226748,-0.31515280826275,1.5456818608626475,17.843363876313006,-0.0330528142980567,-0.7214262576877075,0.4827031375703942
6,6,0.2,none,1.0,6,T2_mid,1243,39.02654867256637,2.804348061438414,-0.8590033392502815,21.53854600296514,-6.601531339585352,0.7861569291082277,-0.24095589389486538,1.603489302387221,28.14007734255049,-0.057078578925860074,-0.6117564895944059,0.4891391794046661
6,6,0.2,none,1.0,6,T3_illiquid,1243,38.921962992759454,3.513191541311301,-2.8934357915112554,27.07781241957768,-22.297579048026567,0.9883401533145852,-0.8138616352529696,1.6585381093556009,49.375391467604246,-0.08859690062393502,-0.9509636154284109,0.4231697506033789
